id_cmp1,id_cmp2,genes_cmp1_only,genes_cmp2_only,genes_overlap,num_cmp1_only,num_cmp2_only,num_overlap,overlap / cmp1,overlap / cmp2,pval,fdr
mitochondrial membrane organization,response to lipid,BCL2L1,TGFB2;SOX9,BCL2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
mitochondrial membrane organization,negative regulation of developmental process,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
mitochondrial membrane organization,neuron differentiation,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
regulation of metabolic process,embryo development,BCL2;BRIP1;DMRT1,,INHBA;TGFB2;KITLG;SOX9,3,0,4,0.5714285714285714,1.0,0.0,0.0
regulation of metabolic process,immune system process,DMRT1;BRIP1;SOX9,,INHBA;TGFB2;BCL2;KITLG,3,0,4,0.5714285714285714,1.0,0.0,0.0
regulation of metabolic process,neuron death,INHBA;SOX9;TGFB2;BRIP1;DMRT1;KITLG,BCL2L1,BCL2,6,1,1,0.14285714285714285,0.5,0.4666666666666657,0.4827330508474583
regulation of metabolic process,kidney morphogenesis,INHBA;TGFB2;BRIP1;DMRT1;KITLG,,BCL2;SOX9,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,response to abiotic stimulus,INHBA;KITLG;BRIP1;DMRT1,BCL2L1,TGFB2;BCL2;SOX9,4,1,3,0.42857142857142855,0.75,0.1666666666666663,0.19993857493857545
regulation of metabolic process,regulation of biosynthetic process,KITLG,,INHBA;SOX9;TGFB2;BCL2;BRIP1;DMRT1,1,0,6,0.8571428571428571,1.0,0.0,0.0
regulation of metabolic process,SMAD protein signal transduction,SOX9;BCL2;BRIP1;DMRT1;KITLG,,INHBA;TGFB2,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,exocrine system development,INHBA;BCL2;BRIP1;DMRT1;KITLG,,TGFB2;SOX9,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,regulation of epithelial to mesenchymal transition,INHBA;BCL2;BRIP1;DMRT1;KITLG,,TGFB2;SOX9,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,cell cycle,DMRT1;KITLG;BCL2;SOX9,BCL2L1,INHBA;TGFB2;BRIP1,4,1,3,0.42857142857142855,0.75,0.1666666666666663,0.19993857493857545
regulation of metabolic process,regulation of mitochondrial membrane potential,INHBA;SOX9;TGFB2;BRIP1;DMRT1;KITLG,BCL2L1,BCL2,6,1,1,0.14285714285714285,0.5,0.4666666666666657,0.4827330508474583
regulation of metabolic process,gland development,INHBA;KITLG;BRIP1;DMRT1,,TGFB2;BCL2;SOX9,4,0,3,0.42857142857142855,1.0,0.0,0.0
regulation of metabolic process,growth,INHBA;KITLG;BRIP1;DMRT1,,TGFB2;BCL2;SOX9,4,0,3,0.42857142857142855,1.0,0.0,0.0
regulation of metabolic process,mitotic cell cycle process,SOX9;TGFB2;BCL2;BRIP1;DMRT1;KITLG,BCL2L1,INHBA,6,1,1,0.14285714285714285,0.5,0.4666666666666657,0.4827330508474583
regulation of metabolic process,intrinsic apoptotic signaling pathway in response to DNA damage,INHBA;SOX9;TGFB2;BRIP1;DMRT1;KITLG,BCL2L1,BCL2,6,1,1,0.14285714285714285,0.5,0.4666666666666657,0.4827330508474583
regulation of metabolic process,negative regulation of multicellular organismal process,KITLG;BRIP1;DMRT1,,INHBA;TGFB2;BCL2;SOX9,3,0,4,0.5714285714285714,1.0,0.0,0.0
regulation of metabolic process,cellular developmental process,,BCL2L1,INHBA;SOX9;TGFB2;BCL2;BRIP1;DMRT1;KITLG,0,1,7,1.0,0.875,0.0,0.0
regulation of metabolic process,regulation of intracellular signal transduction,INHBA;BRIP1;DMRT1,BCL2L1,TGFB2;BCL2;KITLG;SOX9,3,1,4,0.5714285714285714,0.8,0.08333333333333326,0.11116803278688558
regulation of metabolic process,positive regulation of reproductive process,TGFB2;BCL2;BRIP1;DMRT1;KITLG,,INHBA;SOX9,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,cell development,INHBA;DMRT1,BCL2L1,SOX9;TGFB2;BCL2;BRIP1;KITLG,2,1,5,0.7142857142857143,0.8333333333333334,0.03333333333333288,0.04887387387387467
regulation of metabolic process,regulation of growth,DMRT1;KITLG;BRIP1;SOX9,BCL2L1,INHBA;TGFB2;BCL2,4,1,3,0.42857142857142855,0.75,0.1666666666666663,0.19993857493857545
regulation of metabolic process,phenol-containing compound metabolic process,INHBA;SOX9;BRIP1;DMRT1;KITLG,,TGFB2;BCL2,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,negative regulation of intrinsic apoptotic signaling pathway,INHBA;SOX9;TGFB2;BRIP1;DMRT1;KITLG,BCL2L1,BCL2,6,1,1,0.14285714285714285,0.5,0.4666666666666657,0.4827330508474583
regulation of metabolic process,epithelial to mesenchymal transition,INHBA;BCL2;BRIP1;DMRT1;KITLG,,TGFB2;SOX9,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,metanephros development,INHBA;TGFB2;BRIP1;DMRT1;KITLG,,BCL2;SOX9,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,negative regulation of extrinsic apoptotic signaling pathway,INHBA;SOX9;TGFB2;BRIP1;DMRT1;KITLG,BCL2L1,BCL2,6,1,1,0.14285714285714285,0.5,0.4666666666666657,0.4827330508474583
regulation of metabolic process,roof of mouth development,SOX9;TGFB2;BCL2;BRIP1;DMRT1;KITLG,,INHBA,6,0,1,0.14285714285714285,1.0,0.0,0.0
regulation of metabolic process,response to endogenous stimulus,INHBA;KITLG;BRIP1;DMRT1,BCL2L1,TGFB2;BCL2;SOX9,4,1,3,0.42857142857142855,0.75,0.1666666666666663,0.19993857493857545
regulation of metabolic process,response to oxygen-containing compound,INHBA;KITLG;BRIP1;DMRT1,BCL2L1,TGFB2;BCL2;SOX9,4,1,3,0.42857142857142855,0.75,0.1666666666666663,0.19993857493857545
regulation of metabolic process,regulation of neuron death,INHBA;SOX9;BRIP1;DMRT1;KITLG,BCL2L1,TGFB2;BCL2,5,1,2,0.2857142857142857,0.6666666666666666,0.2916666666666663,0.32643266475644683
regulation of metabolic process,regulation of cell population proliferation,BRIP1;DMRT1,BCL2L1,INHBA;SOX9;TGFB2;BCL2;KITLG,2,1,5,0.7142857142857143,0.8333333333333334,0.03333333333333288,0.04887387387387467
regulation of metabolic process,mesoderm development,SOX9;TGFB2;BCL2;BRIP1;DMRT1;KITLG,,INHBA,6,0,1,0.14285714285714285,1.0,0.0,0.0
regulation of metabolic process,cellular response to transforming growth factor beta stimulus,INHBA;BCL2;BRIP1;DMRT1;KITLG,,TGFB2;SOX9,5,0,2,0.2857142857142857,1.0,0.0,0.0
regulation of metabolic process,negative regulation of cell population proliferation,KITLG;BRIP1;DMRT1,,INHBA;TGFB2;BCL2;SOX9,3,0,4,0.5714285714285714,1.0,0.0,0.0
regulation of metabolic process,multi-organism process,INHBA;KITLG;DMRT1,BCL2L1,TGFB2;BCL2;BRIP1;SOX9,3,1,4,0.5714285714285714,0.8,0.08333333333333326,0.11116803278688558
regulation of metabolic process,extracellular structure organization,INHBA;BCL2;BRIP1;DMRT1;KITLG,COL9A3,TGFB2;SOX9,5,1,2,0.2857142857142857,0.6666666666666666,0.2916666666666663,0.32643266475644683
regulation of metabolic process,male gamete generation,INHBA;TGFB2;BCL2;DMRT1;KITLG,BCL2L1,BRIP1;SOX9,5,1,2,0.2857142857142857,0.6666666666666666,0.2916666666666663,0.32643266475644683
regulation of metabolic process,regulation of locomotion,INHBA;BRIP1;DMRT1,,TGFB2;BCL2;KITLG;SOX9,3,0,4,0.5714285714285714,1.0,0.0,0.0
regulation of metabolic process,sensory system development,KITLG;BRIP1;DMRT1,,INHBA;TGFB2;BCL2;SOX9,3,0,4,0.5714285714285714,1.0,0.0,0.0
regulation of metabolic process,cell population proliferation,INHBA;KITLG;BRIP1;DMRT1,BCL2L1,TGFB2;BCL2;SOX9,4,1,3,0.42857142857142855,0.75,0.1666666666666663,0.19993857493857545
regulation of metabolic process,negative regulation of immune system process,INHBA;BCL2;BRIP1;DMRT1,,TGFB2;KITLG;SOX9,4,0,3,0.42857142857142855,1.0,0.0,0.0
regulation of metabolic process,response to lipid,INHBA;KITLG;BRIP1;DMRT1,,TGFB2;BCL2;SOX9,4,0,3,0.42857142857142855,1.0,0.0,0.0
regulation of metabolic process,negative regulation of developmental process,KITLG;BRIP1;DMRT1,,INHBA;TGFB2;BCL2;SOX9,3,0,4,0.5714285714285714,1.0,0.0,0.0
regulation of metabolic process,neuron differentiation,KITLG;BRIP1;DMRT1,,INHBA;TGFB2;BCL2;SOX9,3,0,4,0.5714285714285714,1.0,0.0,0.0
embryo development,immune system process,SOX9,BCL2,INHBA;TGFB2;KITLG,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
embryo development,neuron death,INHBA;TGFB2;KITLG;SOX9,BCL2;BCL2L1,,4,2,0,0.0,0.0,0.6666666666666674,0.6680348896870197
embryo development,kidney morphogenesis,INHBA;TGFB2;KITLG,BCL2,SOX9,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
embryo development,response to abiotic stimulus,INHBA;KITLG,BCL2;BCL2L1,TGFB2;SOX9,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
embryo development,regulation of biosynthetic process,KITLG,BCL2;BRIP1;DMRT1,INHBA;TGFB2;SOX9,1,3,3,0.75,0.5,0.07142857142857184,0.09721254355400767
embryo development,SMAD protein signal transduction,KITLG;SOX9,,INHBA;TGFB2,2,0,2,0.5,1.0,0.0,0.0
embryo development,exocrine system development,INHBA;KITLG,,TGFB2;SOX9,2,0,2,0.5,1.0,0.0,0.0
embryo development,regulation of epithelial to mesenchymal transition,INHBA;KITLG,,TGFB2;SOX9,2,0,2,0.5,1.0,0.0,0.0
embryo development,cell cycle,KITLG;SOX9,BRIP1;BCL2L1,INHBA;TGFB2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
embryo development,regulation of mitochondrial membrane potential,INHBA;TGFB2;KITLG;SOX9,BCL2;BCL2L1,,4,2,0,0.0,0.0,0.6666666666666674,0.6680348896870197
embryo development,gland development,INHBA;KITLG,BCL2,TGFB2;SOX9,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
embryo development,growth,INHBA;KITLG,BCL2,TGFB2;SOX9,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
embryo development,mitotic cell cycle process,TGFB2;KITLG;SOX9,BCL2L1,INHBA,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
embryo development,intrinsic apoptotic signaling pathway in response to DNA damage,INHBA;TGFB2;KITLG;SOX9,BCL2;BCL2L1,,4,2,0,0.0,0.0,0.6666666666666674,0.6680348896870197
embryo development,negative regulation of multicellular organismal process,KITLG,BCL2,INHBA;TGFB2;SOX9,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
embryo development,cellular developmental process,,DMRT1;BCL2;BRIP1;BCL2L1,INHBA;TGFB2;KITLG;SOX9,0,4,4,1.0,0.5,0.0,0.0
embryo development,regulation of intracellular signal transduction,INHBA,BCL2;BCL2L1,TGFB2;KITLG;SOX9,1,2,3,0.75,0.6,0.023809523809524502,0.036787974683545374
embryo development,positive regulation of reproductive process,TGFB2;KITLG,,INHBA;SOX9,2,0,2,0.5,1.0,0.0,0.0
embryo development,cell development,INHBA,BCL2;BRIP1;BCL2L1,TGFB2;KITLG;SOX9,1,3,3,0.75,0.5,0.07142857142857184,0.09721254355400767
embryo development,regulation of growth,KITLG;SOX9,BCL2;BCL2L1,INHBA;TGFB2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
embryo development,phenol-containing compound metabolic process,INHBA;KITLG;SOX9,BCL2,TGFB2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
embryo development,negative regulation of intrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG;SOX9,BCL2;BCL2L1,,4,2,0,0.0,0.0,0.6666666666666674,0.6680348896870197
embryo development,epithelial to mesenchymal transition,INHBA;KITLG,,TGFB2;SOX9,2,0,2,0.5,1.0,0.0,0.0
embryo development,metanephros development,INHBA;TGFB2;KITLG,BCL2,SOX9,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
embryo development,negative regulation of extrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG;SOX9,BCL2;BCL2L1,,4,2,0,0.0,0.0,0.6666666666666674,0.6680348896870197
embryo development,roof of mouth development,TGFB2;KITLG;SOX9,,INHBA,3,0,1,0.25,1.0,0.0,0.0
embryo development,response to endogenous stimulus,INHBA;KITLG,BCL2;BCL2L1,TGFB2;SOX9,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
embryo development,response to oxygen-containing compound,INHBA;KITLG,BCL2;BCL2L1,TGFB2;SOX9,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
embryo development,regulation of neuron death,INHBA;KITLG;SOX9,BCL2;BCL2L1,TGFB2,3,2,1,0.25,0.3333333333333333,0.33333333333333404,0.3614658523042763
embryo development,regulation of cell population proliferation,,BCL2;BCL2L1,INHBA;TGFB2;KITLG;SOX9,0,2,4,1.0,0.6666666666666666,0.0,0.0
embryo development,mesoderm development,TGFB2;KITLG;SOX9,,INHBA,3,0,1,0.25,1.0,0.0,0.0
embryo development,cellular response to transforming growth factor beta stimulus,INHBA;KITLG,,TGFB2;SOX9,2,0,2,0.5,1.0,0.0,0.0
embryo development,negative regulation of cell population proliferation,KITLG,BCL2,INHBA;TGFB2;SOX9,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
embryo development,multi-organism process,INHBA;KITLG,BCL2;BRIP1;BCL2L1,TGFB2;SOX9,2,3,2,0.5,0.4,0.2619047619047623,0.2937966685812757
embryo development,extracellular structure organization,INHBA;KITLG,COL9A3,TGFB2;SOX9,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
embryo development,male gamete generation,INHBA;TGFB2;KITLG,BRIP1;BCL2L1,SOX9,3,2,1,0.25,0.3333333333333333,0.33333333333333404,0.3614658523042763
embryo development,regulation of locomotion,INHBA,BCL2,TGFB2;KITLG;SOX9,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
embryo development,sensory system development,KITLG,BCL2,INHBA;TGFB2;SOX9,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
embryo development,cell population proliferation,INHBA;KITLG,BCL2;BCL2L1,TGFB2;SOX9,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
embryo development,negative regulation of immune system process,INHBA,,TGFB2;KITLG;SOX9,1,0,3,0.75,1.0,0.0,0.0
embryo development,response to lipid,INHBA;KITLG,BCL2,TGFB2;SOX9,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
embryo development,negative regulation of developmental process,KITLG,BCL2,INHBA;TGFB2;SOX9,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
embryo development,neuron differentiation,KITLG,BCL2,INHBA;TGFB2;SOX9,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
immune system process,neuron death,INHBA;TGFB2;KITLG,BCL2L1,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,kidney morphogenesis,INHBA;TGFB2;KITLG,SOX9,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,response to abiotic stimulus,INHBA;KITLG,SOX9;BCL2L1,TGFB2;BCL2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
immune system process,regulation of biosynthetic process,KITLG,DMRT1;BRIP1;SOX9,INHBA;TGFB2;BCL2,1,3,3,0.75,0.5,0.07142857142857184,0.09721254355400767
immune system process,SMAD protein signal transduction,KITLG;BCL2,,INHBA;TGFB2,2,0,2,0.5,1.0,0.0,0.0
immune system process,exocrine system development,INHBA;KITLG;BCL2,SOX9,TGFB2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,regulation of epithelial to mesenchymal transition,INHBA;KITLG;BCL2,SOX9,TGFB2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,cell cycle,KITLG;BCL2,BRIP1;BCL2L1,INHBA;TGFB2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
immune system process,regulation of mitochondrial membrane potential,INHBA;TGFB2;KITLG,BCL2L1,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,gland development,INHBA;KITLG,SOX9,TGFB2;BCL2,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
immune system process,growth,INHBA;KITLG,SOX9,TGFB2;BCL2,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
immune system process,mitotic cell cycle process,TGFB2;BCL2;KITLG,BCL2L1,INHBA,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,intrinsic apoptotic signaling pathway in response to DNA damage,INHBA;TGFB2;KITLG,BCL2L1,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,negative regulation of multicellular organismal process,KITLG,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
immune system process,cellular developmental process,,DMRT1;BCL2L1;BRIP1;SOX9,INHBA;TGFB2;BCL2;KITLG,0,4,4,1.0,0.5,0.0,0.0
immune system process,regulation of intracellular signal transduction,INHBA,SOX9;BCL2L1,TGFB2;BCL2;KITLG,1,2,3,0.75,0.6,0.023809523809524502,0.036787974683545374
immune system process,positive regulation of reproductive process,TGFB2;BCL2;KITLG,SOX9,INHBA,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,cell development,INHBA,BCL2L1;BRIP1;SOX9,TGFB2;BCL2;KITLG,1,3,3,0.75,0.5,0.07142857142857184,0.09721254355400767
immune system process,regulation of growth,KITLG,BCL2L1,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
immune system process,phenol-containing compound metabolic process,INHBA;KITLG,,TGFB2;BCL2,2,0,2,0.5,1.0,0.0,0.0
immune system process,negative regulation of intrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG,BCL2L1,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,epithelial to mesenchymal transition,INHBA;KITLG;BCL2,SOX9,TGFB2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,metanephros development,INHBA;TGFB2;KITLG,SOX9,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,negative regulation of extrinsic apoptotic signaling pathway,INHBA;TGFB2;KITLG,BCL2L1,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,roof of mouth development,TGFB2;BCL2;KITLG,,INHBA,3,0,1,0.25,1.0,0.0,0.0
immune system process,response to endogenous stimulus,INHBA;KITLG,SOX9;BCL2L1,TGFB2;BCL2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
immune system process,response to oxygen-containing compound,INHBA;KITLG,SOX9;BCL2L1,TGFB2;BCL2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
immune system process,regulation of neuron death,INHBA;KITLG,BCL2L1,TGFB2;BCL2,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
immune system process,regulation of cell population proliferation,,BCL2L1;SOX9,INHBA;TGFB2;BCL2;KITLG,0,2,4,1.0,0.6666666666666666,0.0,0.0
immune system process,mesoderm development,TGFB2;BCL2;KITLG,,INHBA,3,0,1,0.25,1.0,0.0,0.0
immune system process,cellular response to transforming growth factor beta stimulus,INHBA;KITLG;BCL2,SOX9,TGFB2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
immune system process,negative regulation of cell population proliferation,KITLG,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
immune system process,multi-organism process,INHBA;KITLG,SOX9;BRIP1;BCL2L1,TGFB2;BCL2,2,3,2,0.5,0.4,0.2619047619047623,0.2937966685812757
immune system process,extracellular structure organization,INHBA;KITLG;BCL2,COL9A3;SOX9,TGFB2,3,2,1,0.25,0.3333333333333333,0.33333333333333404,0.3614658523042763
immune system process,male gamete generation,INHBA;TGFB2;BCL2;KITLG,SOX9;BRIP1;BCL2L1,,4,3,0,0.0,0.0,0.8333333333333335,0.8333333333333335
immune system process,regulation of locomotion,INHBA,SOX9,TGFB2;BCL2;KITLG,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
immune system process,sensory system development,KITLG,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
immune system process,cell population proliferation,INHBA;KITLG,SOX9;BCL2L1,TGFB2;BCL2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
immune system process,negative regulation of immune system process,INHBA;BCL2,SOX9,TGFB2;KITLG,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
immune system process,response to lipid,INHBA;KITLG,SOX9,TGFB2;BCL2,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
immune system process,negative regulation of developmental process,KITLG,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
immune system process,neuron differentiation,KITLG,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
neuron death,kidney morphogenesis,BCL2L1,SOX9,BCL2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
neuron death,response to abiotic stimulus,,TGFB2;SOX9,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
neuron death,regulation of biosynthetic process,BCL2L1,INHBA;SOX9;TGFB2;BRIP1;DMRT1,BCL2,1,5,1,0.5,0.16666666666666666,0.3333333333333329,0.3614658523042763
neuron death,SMAD protein signal transduction,BCL2;BCL2L1,INHBA;TGFB2,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
neuron death,exocrine system development,BCL2;BCL2L1,TGFB2;SOX9,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
neuron death,regulation of epithelial to mesenchymal transition,BCL2;BCL2L1,TGFB2;SOX9,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
neuron death,cell cycle,BCL2,INHBA;TGFB2;BRIP1,BCL2L1,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
neuron death,regulation of mitochondrial membrane potential,,,BCL2;BCL2L1,0,0,2,1.0,1.0,0.0,0.0
neuron death,gland development,BCL2L1,TGFB2;SOX9,BCL2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
neuron death,growth,BCL2L1,TGFB2;SOX9,BCL2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
neuron death,mitotic cell cycle process,BCL2,INHBA,BCL2L1,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
neuron death,intrinsic apoptotic signaling pathway in response to DNA damage,,,BCL2;BCL2L1,0,0,2,1.0,1.0,0.0,0.0
neuron death,negative regulation of multicellular organismal process,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
neuron death,cellular developmental process,,INHBA;SOX9;TGFB2;BRIP1;DMRT1;KITLG,BCL2;BCL2L1,0,6,2,1.0,0.25,0.0,0.0
neuron death,regulation of intracellular signal transduction,,TGFB2;KITLG;SOX9,BCL2;BCL2L1,0,3,2,1.0,0.4,0.0,0.0
neuron death,positive regulation of reproductive process,BCL2;BCL2L1,INHBA;SOX9,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
neuron death,cell development,,TGFB2;KITLG;BRIP1;SOX9,BCL2;BCL2L1,0,4,2,1.0,0.3333333333333333,0.0,0.0
neuron death,regulation of growth,,INHBA;TGFB2,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
neuron death,phenol-containing compound metabolic process,BCL2L1,TGFB2,BCL2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
neuron death,negative regulation of intrinsic apoptotic signaling pathway,,,BCL2;BCL2L1,0,0,2,1.0,1.0,0.0,0.0
neuron death,epithelial to mesenchymal transition,BCL2;BCL2L1,TGFB2;SOX9,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
neuron death,metanephros development,BCL2L1,SOX9,BCL2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
neuron death,negative regulation of extrinsic apoptotic signaling pathway,,,BCL2;BCL2L1,0,0,2,1.0,1.0,0.0,0.0
neuron death,roof of mouth development,BCL2;BCL2L1,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
neuron death,response to endogenous stimulus,,TGFB2;SOX9,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
neuron death,response to oxygen-containing compound,,TGFB2;SOX9,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
neuron death,regulation of neuron death,,TGFB2,BCL2;BCL2L1,0,1,2,1.0,0.6666666666666666,0.0,0.0
neuron death,regulation of cell population proliferation,,INHBA;TGFB2;KITLG;SOX9,BCL2;BCL2L1,0,4,2,1.0,0.3333333333333333,0.0,0.0
neuron death,mesoderm development,BCL2;BCL2L1,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
neuron death,cellular response to transforming growth factor beta stimulus,BCL2;BCL2L1,TGFB2;SOX9,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
neuron death,negative regulation of cell population proliferation,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
neuron death,multi-organism process,,TGFB2;BRIP1;SOX9,BCL2;BCL2L1,0,3,2,1.0,0.4,0.0,0.0
neuron death,extracellular structure organization,BCL2;BCL2L1,TGFB2;COL9A3;SOX9,,2,3,0,0.0,0.0,0.5333333333333339,0.5391304347826092
neuron death,male gamete generation,BCL2,BRIP1;SOX9,BCL2L1,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
neuron death,regulation of locomotion,BCL2L1,TGFB2;KITLG;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
neuron death,sensory system development,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
neuron death,cell population proliferation,,TGFB2;SOX9,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
neuron death,negative regulation of immune system process,BCL2;BCL2L1,TGFB2;KITLG;SOX9,,2,3,0,0.0,0.0,0.5333333333333339,0.5391304347826092
neuron death,response to lipid,BCL2L1,TGFB2;SOX9,BCL2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
neuron death,negative regulation of developmental process,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
neuron death,neuron differentiation,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
kidney morphogenesis,response to abiotic stimulus,,TGFB2;BCL2L1,BCL2;SOX9,0,2,2,1.0,0.5,0.0,0.0
kidney morphogenesis,regulation of biosynthetic process,,INHBA;TGFB2;BRIP1;DMRT1,BCL2;SOX9,0,4,2,1.0,0.3333333333333333,0.0,0.0
kidney morphogenesis,SMAD protein signal transduction,BCL2;SOX9,INHBA;TGFB2,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
